GEO,DGUID2,Farm type,Household income,UOM1,UOM_ID,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,COORDINATE3,COORDINATE4,VALUE,SYMBOL,TERMINATED,DECIMALS,REF_DATE1_Alberta,REF_DATE1_British Columbia,REF_DATE1_Canada,REF_DATE1_Manitoba,REF_DATE1_New Brunswick,REF_DATE1_Newfoundland and Labrador,REF_DATE1_Nova Scotia,REF_DATE1_Ontario,REF_DATE1_Prince Edward Island,REF_DATE1_Quebec,REF_DATE1_Saskatchewan,REF_DATE1_nan,REF_DATE2_Rate,REF_DATE2_nan,DGUID1_A,DGUID1_nan,DGUID3_Rate,DGUID3_nan,UOM2_Farms,UOM2_nan,SCALAR_FACTOR_units,SCALAR_FACTOR_nan,STATUS_0,STATUS_E,STATUS_F,STATUS_nan,clazz
2016,210,112120,25000,49999,371,0,1001618296,2,3,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,112120,50000,74999,371,0,1001618297,2,3,4,-1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,112120,75000,99999,371,0,1001618298,2,3,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1122,0,25000,371,0,1001618302,2,4,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,0,999999,371,0,1001618301,2,4,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,100000,249999,371,0,1001618306,2,4,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,250000,999999,371,0,1001618307,2,4,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,25000,49999,371,0,1001618303,2,4,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,50000,74999,371,0,1001618304,2,4,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,75000,99999,371,0,1001618305,2,4,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1123,0,25000,371,0,1001618309,2,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1123,0,999999,371,0,1001618308,2,5,1,-1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1123,100000,249999,371,0,1001618313,2,5,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1123,250000,999999,371,0,1001618314,2,5,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1123,25000,49999,371,0,1001618310,2,5,3,-1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1123,50000,74999,371,0,1001618311,2,5,4,-1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1123,75000,99999,371,0,1001618312,2,5,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1124,0,25000,371,0,1001618316,2,6,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1124,0,999999,371,0,1001618315,2,6,1,-1,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1124,100000,249999,371,0,1001618320,2,6,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1124,250000,999999,371,0,1001618321,2,6,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1124,25000,49999,371,0,1001618317,2,6,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1124,50000,74999,371,0,1001618318,2,6,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1124,75000,99999,371,0,1001618319,2,6,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1129,0,25000,371,0,1001618323,2,7,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1129,0,999999,371,0,1001618322,2,7,1,-1,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1129,100000,249999,371,0,1001618327,2,7,6,-1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1129,250000,999999,371,0,1001618328,2,7,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1129,25000,49999,371,0,1001618324,2,7,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1129,50000,74999,371,0,1001618325,2,7,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1129,75000,99999,371,0,1001618326,2,7,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,0,0,25000,371,0,1001618365,3,1,2,-1,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,0,0,999999,371,0,1001618364,3,1,1,-1,1350,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,0,100000,249999,371,0,1001618369,3,1,6,-1,370,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,0,250000,999999,371,0,1001618370,3,1,7,-1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,0,25000,49999,371,0,1001618366,3,1,3,-1,245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,0,50000,74999,371,0,1001618367,3,1,4,-1,310,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,0,75000,99999,371,0,1001618368,3,1,5,-1,285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1111,0,25000,371,0,1001618414,3,8,2,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1111,0,999999,371,0,1001618413,3,8,1,-1,160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1111,100000,249999,371,0,1001618418,3,8,6,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1111,250000,999999,371,0,1001618419,3,8,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1111,25000,49999,371,0,1001618415,3,8,3,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1111,50000,74999,371,0,1001618416,3,8,4,-1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1111,75000,99999,371,0,1001618417,3,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1112,0,25000,371,0,1001618421,3,9,2,-1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1112,0,999999,371,0,1001618420,3,9,1,-1,260,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1112,100000,249999,371,0,1001618425,3,9,6,-1,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1112,250000,999999,371,0,1001618426,3,9,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1112,25000,49999,371,0,1001618422,3,9,3,-1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1112,50000,74999,371,0,1001618423,3,9,4,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1112,75000,99999,371,0,1001618424,3,9,5,-1,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1113,0,25000,371,0,1001618428,3,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1113,0,999999,371,0,1001618427,3,10,1,-1,160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1113,100000,249999,371,0,1001618432,3,10,6,-1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1113,250000,999999,371,0,1001618433,3,10,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1113,25000,49999,371,0,1001618429,3,10,3,-1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1113,50000,74999,371,0,1001618430,3,10,4,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1113,75000,99999,371,0,1001618431,3,10,5,-1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1114,0,25000,371,0,1001618435,3,11,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1114,0,999999,371,0,1001618434,3,11,1,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1114,100000,249999,371,0,1001618439,3,11,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1114,250000,999999,371,0,1001618440,3,11,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1114,25000,49999,371,0,1001618436,3,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1114,50000,74999,371,0,1001618437,3,11,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1114,75000,99999,371,0,1001618438,3,11,5,-1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1119,0,25000,371,0,1001618442,3,12,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1119,0,999999,371,0,1001618441,3,12,1,-1,150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1119,100000,249999,371,0,1001618446,3,12,6,-1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1119,250000,999999,371,0,1001618447,3,12,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1119,25000,49999,371,0,1001618443,3,12,3,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1119,50000,74999,371,0,1001618444,3,12,4,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1119,75000,99999,371,0,1001618445,3,12,5,-1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,112110,0,25000,371,0,1001618372,3,2,2,-1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,112110,0,999999,371,0,1001618371,3,2,1,-1,275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112110,100000,249999,371,0,1001618376,3,2,6,-1,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112110,250000,999999,371,0,1001618377,3,2,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,112110,25000,49999,371,0,1001618373,3,2,3,-1,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112110,50000,74999,371,0,1001618374,3,2,4,-1,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112110,75000,99999,371,0,1001618375,3,2,5,-1,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,112120,0,25000,371,0,1001618379,3,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,112120,0,999999,371,0,1001618378,3,3,1,-1,165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112120,100000,249999,371,0,1001618383,3,3,6,-1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,112120,250000,999999,371,0,1001618384,3,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,112120,25000,49999,371,0,1001618380,3,3,3,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,112120,50000,74999,371,0,1001618381,3,3,4,-1,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112120,75000,99999,371,0,1001618382,3,3,5,-1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1122,0,25000,371,0,1001618386,3,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,0,999999,371,0,1001618385,3,4,1,-1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1122,100000,249999,371,0,1001618390,3,4,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1122,250000,999999,371,0,1001618391,3,4,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,25000,49999,371,0,1001618387,3,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,50000,74999,371,0,1001618388,3,4,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1122,75000,99999,371,0,1001618389,3,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1123,0,25000,371,0,1001618393,3,5,2,-1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,0,999999,371,0,1001618392,3,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1123,100000,249999,371,0,1001618397,3,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1123,250000,999999,371,0,1001618398,3,5,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,25000,49999,371,0,1001618394,3,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,50000,74999,371,0,1001618395,3,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,75000,99999,371,0,1001618396,3,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1124,0,25000,371,0,1001618400,3,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1124,0,999999,371,0,1001618399,3,6,1,-1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1124,100000,249999,371,0,1001618404,3,6,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1124,250000,999999,371,0,1001618405,3,6,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1124,25000,49999,371,0,1001618401,3,6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1124,50000,74999,371,0,1001618402,3,6,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1124,75000,99999,371,0,1001618403,3,6,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1129,0,25000,371,0,1001618407,3,7,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1129,0,999999,371,0,1001618406,3,7,1,-1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1129,100000,249999,371,0,1001618411,3,7,6,-1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1129,250000,999999,371,0,1001618412,3,7,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1129,25000,49999,371,0,1001618408,3,7,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1129,50000,74999,371,0,1001618409,3,7,4,-1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1129,75000,99999,371,0,1001618410,3,7,5,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,0,0,25000,371,0,1001618449,4,1,2,-1,400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,0,999999,371,0,1001618448,4,1,1,-1,3480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,100000,249999,371,0,1001618453,4,1,6,-1,915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,250000,999999,371,0,1001618454,4,1,7,-1,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,25000,49999,371,0,1001618450,4,1,3,-1,810,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,50000,74999,371,0,1001618451,4,1,4,-1,735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,75000,99999,371,0,1001618452,4,1,5,-1,490,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,0,25000,371,0,1001618498,4,8,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1111,0,999999,371,0,1001618497,4,8,1,-1,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,100000,249999,371,0,1001618502,4,8,6,-1,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1111,250000,999999,371,0,1001618503,4,8,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,25000,49999,371,0,1001618499,4,8,3,-1,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1111,50000,74999,371,0,1001618500,4,8,4,-1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1111,75000,99999,371,0,1001618501,4,8,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1112,0,25000,371,0,1001618505,4,9,2,-1,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1112,0,999999,371,0,1001618504,4,9,1,-1,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1112,100000,249999,371,0,1001618509,4,9,6,-1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1112,250000,999999,371,0,1001618510,4,9,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1112,25000,49999,371,0,1001618506,4,9,3,-1,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1112,50000,74999,371,0,1001618507,4,9,4,-1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1112,75000,99999,371,0,1001618508,4,9,5,-1,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1113,0,25000,371,0,1001618512,4,10,2,-1,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,0,999999,371,0,1001618511,4,10,1,-1,920,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,100000,249999,371,0,1001618516,4,10,6,-1,310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,250000,999999,371,0,1001618517,4,10,7,-1,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1113,25000,49999,371,0,1001618513,4,10,3,-1,180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,50000,74999,371,0,1001618514,4,10,4,-1,195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,75000,99999,371,0,1001618515,4,10,5,-1,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
