GEO,DGUID2,Farm type,Share of family income earned by operators,UOM1,UOM_ID,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,COORDINATE3,COORDINATE4,VALUE,SYMBOL,TERMINATED,DECIMALS,REF_DATE1_Alberta,REF_DATE1_British Columbia,REF_DATE1_Canada,REF_DATE1_Manitoba,REF_DATE1_New Brunswick,REF_DATE1_Newfoundland and Labrador,REF_DATE1_Nova Scotia,REF_DATE1_Ontario,REF_DATE1_Prince Edward Island,REF_DATE1_Quebec,REF_DATE1_Saskatchewan,REF_DATE1_nan,REF_DATE2_Rate,REF_DATE2_nan,DGUID1_A,DGUID1_nan,DGUID3_Rate,DGUID3_nan,Family type_Census families of farm operators,Family type_Economic families of farm operators,Family type_nan,UOM2_Families,UOM2_nan,SCALAR_FACTOR_units,SCALAR_FACTOR_nan,STATUS_0,STATUS_E,STATUS_F,STATUS_nan,clazz
2016,211,1122,0,10,138,0,1001638414,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1122,0,99,138,0,1001638341,3,1,4,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,211,1122,0,99,138,0,1001638413,3,2,4,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1122,10,24,138,0,1001638343,3,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,-1
2016,211,1122,10,24,138,0,1001638415,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1122,25,49,138,0,1001638344,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,25,49,138,0,1001638416,3,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,50,74,138,0,1001638345,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,50,74,138,0,1001638417,3,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,75,99,138,0,1001638346,3,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,75,99,138,0,1001638418,3,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,0,10,138,0,1001638348,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,0,10,138,0,1001638420,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,0,99,138,0,1001638347,3,1,5,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,211,1123,0,99,138,0,1001638419,3,2,5,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1123,10,24,138,0,1001638349,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,10,24,138,0,1001638421,3,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,25,49,138,0,1001638350,3,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,25,49,138,0,1001638422,3,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,50,74,138,0,1001638351,3,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,211,1123,50,74,138,0,1001638423,3,2,5,5,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1123,75,99,138,0,1001638352,3,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,75,99,138,0,1001638424,3,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1124,0,10,138,0,1001638354,3,1,6,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,211,1124,0,10,138,0,1001638426,3,2,6,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1124,0,99,138,0,1001638353,3,1,6,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,211,1124,0,99,138,0,1001638425,3,2,6,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1124,10,24,138,0,1001638355,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,-1
2016,211,1124,10,24,138,0,1001638427,3,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1124,25,49,138,0,1001638356,3,1,6,4,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,211,1124,25,49,138,0,1001638428,3,2,6,4,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1124,50,74,138,0,1001638357,3,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,-1
2016,211,1124,50,74,138,0,1001638429,3,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1124,75,99,138,0,1001638358,3,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,-1
2016,211,1124,75,99,138,0,1001638430,3,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1129,0,10,138,0,1001638360,3,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,-1
2016,211,1129,0,10,138,0,1001638432,3,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1129,0,99,138,0,1001638359,3,1,7,1,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,211,1129,0,99,138,0,1001638431,3,2,7,1,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1129,10,24,138,0,1001638361,3,1,7,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,211,1129,10,24,138,0,1001638433,3,2,7,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1129,25,49,138,0,1001638362,3,1,7,4,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,211,1129,25,49,138,0,1001638434,3,2,7,4,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1129,50,74,138,0,1001638363,3,1,7,5,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,211,1129,50,74,138,0,1001638435,3,2,7,5,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1129,75,99,138,0,1001638364,3,1,7,6,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,211,1129,75,99,138,0,1001638436,3,2,7,6,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,0,10,138,0,1001638468,4,1,1,2,140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,0,0,10,138,0,1001638540,4,2,1,2,145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,0,99,138,0,1001638467,4,1,1,1,3220,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,0,0,99,138,0,1001638539,4,2,1,1,3260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,10,24,138,0,1001638469,4,1,1,3,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,0,10,24,138,0,1001638541,4,2,1,3,240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,25,49,138,0,1001638470,4,1,1,4,705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,0,25,49,138,0,1001638542,4,2,1,4,755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,50,74,138,0,1001638471,4,1,1,5,885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,0,50,74,138,0,1001638543,4,2,1,5,890,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,75,99,138,0,1001638472,4,1,1,6,1255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,0,75,99,138,0,1001638544,4,2,1,6,1225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,0,10,138,0,1001638510,4,1,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,-1
2016,212,1111,0,10,138,0,1001638582,4,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,1111,0,99,138,0,1001638509,4,1,8,1,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,0,99,138,0,1001638581,4,2,8,1,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,10,24,138,0,1001638511,4,1,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,10,24,138,0,1001638583,4,2,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,25,49,138,0,1001638512,4,1,8,4,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,25,49,138,0,1001638584,4,2,8,4,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,50,74,138,0,1001638513,4,1,8,5,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,50,74,138,0,1001638585,4,2,8,5,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,75,99,138,0,1001638514,4,1,8,6,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,75,99,138,0,1001638586,4,2,8,6,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1112,0,10,138,0,1001638516,4,1,9,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,212,1112,0,10,138,0,1001638588,4,2,9,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1112,0,99,138,0,1001638515,4,1,9,1,115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1112,0,99,138,0,1001638587,4,2,9,1,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1112,10,24,138,0,1001638517,4,1,9,3,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,212,1112,10,24,138,0,1001638589,4,2,9,3,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1112,25,49,138,0,1001638518,4,1,9,4,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1112,25,49,138,0,1001638590,4,2,9,4,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1112,50,74,138,0,1001638519,4,1,9,5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,212,1112,50,74,138,0,1001638591,4,2,9,5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1112,75,99,138,0,1001638520,4,1,9,6,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1112,75,99,138,0,1001638592,4,2,9,6,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,0,10,138,0,1001638522,4,1,10,2,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,0,10,138,0,1001638594,4,2,10,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,0,99,138,0,1001638521,4,1,10,1,820,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,0,99,138,0,1001638593,4,2,10,1,825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,10,24,138,0,1001638523,4,1,10,3,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,10,24,138,0,1001638595,4,2,10,3,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,25,49,138,0,1001638524,4,1,10,4,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,25,49,138,0,1001638596,4,2,10,4,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,50,74,138,0,1001638525,4,1,10,5,260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,50,74,138,0,1001638597,4,2,10,5,255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,75,99,138,0,1001638526,4,1,10,6,315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1113,75,99,138,0,1001638598,4,2,10,6,320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,0,10,138,0,1001638528,4,1,11,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,0,10,138,0,1001638600,4,2,11,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,0,99,138,0,1001638527,4,1,11,1,450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,0,99,138,0,1001638599,4,2,11,1,445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,10,24,138,0,1001638529,4,1,11,3,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,212,1114,10,24,138,0,1001638601,4,2,11,3,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1114,25,49,138,0,1001638530,4,1,11,4,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,25,49,138,0,1001638602,4,2,11,4,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,50,74,138,0,1001638531,4,1,11,5,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,50,74,138,0,1001638603,4,2,11,5,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,75,99,138,0,1001638532,4,1,11,6,175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1114,75,99,138,0,1001638604,4,2,11,6,155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,0,10,138,0,1001638534,4,1,12,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,0,10,138,0,1001638606,4,2,12,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,0,99,138,0,1001638533,4,1,12,1,435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,0,99,138,0,1001638605,4,2,12,1,445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,10,24,138,0,1001638535,4,1,12,3,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,10,24,138,0,1001638607,4,2,12,3,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,25,49,138,0,1001638536,4,1,12,4,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,25,49,138,0,1001638608,4,2,12,4,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,50,74,138,0,1001638537,4,1,12,5,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,50,74,138,0,1001638609,4,2,12,5,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,75,99,138,0,1001638538,4,1,12,6,160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,1119,75,99,138,0,1001638610,4,2,12,6,160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,0,10,138,0,1001638474,4,1,2,2,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,-1
2016,212,112110,0,10,138,0,1001638546,4,2,2,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,112110,0,99,138,0,1001638473,4,1,2,1,415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,0,99,138,0,1001638545,4,2,2,1,425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,10,24,138,0,1001638475,4,1,2,3,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,10,24,138,0,1001638547,4,2,2,3,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,25,49,138,0,1001638476,4,1,2,4,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,25,49,138,0,1001638548,4,2,2,4,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,50,74,138,0,1001638477,4,1,2,5,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,50,74,138,0,1001638549,4,2,2,5,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,75,99,138,0,1001638478,4,1,2,6,155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,112110,75,99,138,0,1001638550,4,2,2,6,145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112120,0,10,138,0,1001638480,4,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,-1
2016,212,112120,0,10,138,0,1001638552,4,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,112120,0,99,138,0,1001638479,4,1,3,1,240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,112120,0,99,138,0,1001638551,4,2,3,1,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112120,10,24,138,0,1001638481,4,1,3,3,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
2016,212,112120,10,24,138,0,1001638553,4,2,3,3,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,112120,25,49,138,0,1001638482,4,1,3,4,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-1
