Belgium,Belgium.1,Belgium.2,Belgium.3,Belgium.4,Belgium.5,Belgium.6,Belgium.7,Belgium.8,Belgium.9,Belgium.10,Belgium.11,Belgium.12,Belgium.13,Belgium.14,Belgium.15,Belgium.16,Belgium.17,Belgium.18,Belgium.19,Belgium.20,Belgium.21,Belgium.22,Belgium.23,Belgium.24,Belgium.25,Belgium.26,Belgium.27,Belgium.28,Belgium.29,Belgium.30,Belgium.31,Belgium.32,Belgium.33,clazz
12.4859533,10.44059303,98.23182711,22.52252252,19.76284585,11.04972376,22.42655304,19.09854851,15.39171926,38.34355828,26.10284521,11.17818019,17.9147259,17.60253477,16.58099818,12.498437699999998,26.20545073,141.44271569999998,20.09242516,20.50861362,17.54693806,60.60606061,26.32964718,17.41856819,22.40143369,266.6666667,30.96934035,10.3669915,20.98195552,12.09336074,173.61111110000002,13.35470085,74.85029940000001,40.48582996,0.0
13.31557923,10.96611471,15.78282828,10.42535446,22.78942571,55.80357143,19.69667126,1666.666667,19.56947162,24.20721375,16.23376623,131.7523057,10.72731174,21.70138889,15.24622656,12.59445844,87.64241893,76.92307692,11.26252956,238.6634845,151.9756839,11.5942029,19.60399922,113.1221719,13.03271211,32.70111184,10.83541012,13.57773252,14.09641951,12.91989664,22.57336343,16.95489997,10.18952517,210.08403360000003,0.0
17.72107035,15.167601999999999,11.19444755,12.36399604,189.39393940000002,62.85355123,25.84647196,24.390243899999998,10.71007818,11.45081873,13.96258028,17.87949222,19.82160555,97.08737864,17.9147259,22.8050171,92.59259259,11.39860937,13.49163519,11.87366421,16.33186347,16.10305958,14.18640942,14.71237311,59.91611744,14.81481481,13.52265044,16.01024656,25.01250625,17.0039109,10.88613107,5000.0,22.40143369,46.53327129,0.0
12.36399604,28.76042565,10.87784184,98.23182711,1333.333333,12.52191335,14.32664756,11.82172834,17.8986934,10.90512541,636.9426752,17.3370319,12.24289912,42.42681375,134.4086022,108.8139282,10.13068585,51.02040816,17.40038281,14.94544911,22.20248668,10.1010101,20.39567612,11.69590643,16.28399284,24.18379686,11.36105431,14.29183936,17.62735766,11.18693366,264.5502646,16.64724488,11.57005669,57.30659026,0.0
11.93032689,173.61111110000002,20.2020202,13.29256945,98.42519685,101.7293998,16.26809826,47.32607667,13.54279523,17.43071292,63.09148265,15.15840534,23.24500232,20000.0,10.71811361,16.57824934,13.3457894,166.3893511,35.98416697,11.61035644,26.42007926,13.67801942,10.2438025,16.17076326,30.367446100000002,13.00728408,294.9852507,80.64516129,11.41422212,35.90664273,24.03846154,15.67152484,26.59574468,17.97591228,0.0
11.35331517,46.12546125,25.614754100000003,11.53269519,29.71768202,15.28584531,11.70823089,11.79384361,19.03311762,109.40919040000001,15.22997259,54.08328826,10.362694300000001,12.05981669,76.27765065,11.314777099999999,12.06418145,18.4808723,14.65201465,25.0,19.9044586,34.14134517,14.84119917,22.92000917,27.34481816,14.10636197,19.92428771,32.0410125,187.2659176,21.37208805,13.53546291,10.78632294,47.147571899999996,13.91014049,0.0
13.90240512,24.950099800000004,12.57861635,148.3679525,15.23925632,16.39344262,12.86173633,17.18508335,13.93145723,14.77978126,12.22942399,49.04364885,68.54009596,13.4462821,10.6621175,20.23062917,27.71618625,52.79831045,14.80165779,13.47345729,18.83239171,11.35718342,37.25782414,13.37255951,11.95743154,10.19679821,35.51136364,1333.333333,22.18770801,54.64480874,366.3003663,10.2438025,21.64502165,18.02126509,0.0
18.41959845,11.53934918,17.02417433,15.70598398,10.79563856,130.8900524,18.32844575,13.44989913,12.28350326,10.74691026,55.49389567,10.08979921,24.33090024,53.13496281,14.69939732,14.7080453,162.3376623,104.4932079,110.01100109999999,15.75299307,27.90957298,12.46882793,57.57052389,12.42081729,44.52359751,12.91155584,29.64719834,107.5268817,10.48877701,16.96065129,80.45052293,14.76886723,1886.792453,10.52299274,0.0
10.13273888,104.16666670000001,12.5250501,13.89274799,11.804981699999999,137.1742112,25.342118600000003,20.47502048,47.68717215,48.1000481,16.10565308,169.7792869,10.8495172,574.7126437000001,13.40842049,56.24296963,26.99784017,275.4820937,22.94630564,89.28571429,11.6509379,70.77140835,25.98077423,26.19858528,10.16466762,66.84491979,118.3431953,15.01050736,961.5384615,34.66204506,411.5226337,19.87676406,15.33977604,10.67008109,0.0
13.11819494,10.69976461,14.39470275,10.57305984,28.63688431,33.59086329,19.3236715,21.21790791,10.62473438,16.5645188,173.3102253,20.99958001,20.16942315,52.11047421,73.31378299,11.65501166,17.08233686,11.96029183,45.39264639,15.12401694,16.25487646,15.42971764,52.63157895,28.24858757,20.12882448,10.31991744,18.78287002,23.07869836,28.12939522,10.801469,37.425149700000006,11.47842057,416.6666667,13.96258028,0.0
17.63046544,34.36426117,21.98285337,16.19170984,58.27505828,30.43213634,10.9805644,14.71670346,10.091835699999999,16.07200257,15.54001554,37.10575139,34.37607425,16.86340641,12.2488976,20.62706271,27.35229759,22.62443439,11.18443127,14.42169022,87.41258741,10.85658452,18.97173212,14.49065353,12.60080645,31.43665514,91.40767824,22.45172878,10.35947374,104.93179429999999,35.47357219,11.93744777,66.05019815,51.25576627,0.0
116.82242990000002,29.36857562,17.69911504,17.43983258,22.37136465,17.81895937,14.97005988,17.49781277,48.9955904,116.68611440000001,10.07353682,10.32204789,34.30531732,27.86291446,11.71783454,13.41921632,20.93802345,18.31837333,14.255167499999999,89.84725966,10.36484245,45.68296026,13.40842049,11.89484953,14.57088737,84.88964346,45.43389368,10.75037626,24.58814851,12.81229981,13.48799568,32.63707572,10.03210273,29.74419988,0.0
11.70548987,29.42907593,11.05460977,130.3780965,46.83840749,15.20912548,10.81431816,19.12045889,17.8603322,440.52863439999993,10.15950422,177.61989340000002,20000.0,54.7645126,11.64008846,14.88538255,14.99925004,25.12562814,23.72479241,24.90660025,23.87774594,10.722710699999999,60.27727547,13.57773252,13.52630867,16.57550141,12.57703434,15.57389815,22.63467632,12.19958521,12.84686536,17.33102253,15.07840772,247.52475249999998,0.0
15.30924679,23.68545713,10.48657718,130.5483029,12.00480192,54.67468562,23.91772303,24.73410834,22.33139795,12.5,247.52475249999998,10.31991744,94.16195857,10.94211621,10.29442042,58.10575247,23.31002331,11.77301625,13.25908247,106.1571125,18.51166235,11.31605749,12.81229981,23.43017807,10.44604617,14.19446416,44.32624113,12.10507203,17.54693806,27.43484225,20.487605,34.42340792,22.67573696,24.05002405,0.0
18.58390634,64.22607579,16.68891856,44.24778761,32.19575016,662.2516555999999,22.78942571,15.167601999999999,19.80590216,26.04845012,529.1005291,30.89280198,14.11432604,25.59508574,10.65984437,47.28132388,11.57943492,40.22526146,10.37236801,35.81661891,35.84229391,14.31434297,41.11842105,29.72651605,22.21235007,14.81481481,120.0480192,18.73711823,44.62293619,16.10824742,18.17520901,14.83679525,11.09877913,16.12903226,0.0
5555.555556,277.77777779999997,12.33501912,12.39771882,76.86395081,14.74056604,17.04739175,50.76142132,17.87629603,35.0631136,157.72870659999998,24.67917078,12.14771623,80.77544426,11.21704992,127.71392079999998,14.89203276,109.89010990000001,10.62812201,20.78137988,10.15228426,10.550749099999999,11.14702932,22.63467632,25.39360081,20.50861362,10.44932079,10.29654036,13.32622601,12.97185108,386.1003861,12.73236567,10.20929045,13.66867141,0.0
24.4140625,13.69112815,17.88588803,13.37792642,204.91803280000002,284.9002849,14.64557704,29.77076511,16.47175095,102.04081629999999,35.66333809,37.02332469,17.24435247,35.21126761,18.67762421,19.79414093,32.34152652,11.4416476,24.2248062,19.79022363,54.6149645,11.50218542,82.57638315,30.422878000000004,18.96453632,53.705692799999994,10.97694841,10.78399655,11.44688645,15.79279848,10.27010373,14.93651979,11.44033863,13.38150676,0.0
10.37344398,10.47230076,19.48937829,245.0980392,28.93518519,13.97428731,21.18195298,30.84515731,13.76273053,28.63688431,15.52072016,23.44665885,27.90178571,18.41959845,11.38952164,80.7102502,61.50061501,20.22653722,27.14440825,25.70694087,27.15915263,128.8659794,51.92107996,70.47216350000001,11.26379815,16.94340901,49.06771344,515.4639175,15.30924679,142.2475107,25.2652855,12.89656951,10.74806535,44.84304933,0.0
20.09242516,34.60207612,17.9018976,15.99744041,50.530571,157.9778831,12.63423879,15.70845115,15.16300227,19.36858416,11.51808339,13.17870322,140.2524544,12.64382349,35.5366027,162.07455430000002,54.6149645,71.58196135,31.36762861,13.67053999,13.28903654,15.08523156,16.56726309,55.58643691,22.68088002,15.84534939,26.852846399999997,11.87225454,11.00715465,31.80661578,16.37465204,14.95438911,38.06623525,14.25110446,0.0
77.04160247,57.63688761,17.11742554,10.55854714,16.00256041,156.25,2127.659574,11.07665042,11.52870648,112.7395716,43.66812227,11.38563133,21.94907814,14.16029453,714.2857142999999,14.38434983,35.1000351,28.68617326,236.96682459999997,45.62043796,51.86721992,11.83992422,12.88327751,11.01321586,28.03476311,15.79279848,11.30198915,20.13287699,11.16445238,22.46181491,25.9000259,46.04051565,70.27406887,19.6001568,0.0
166.3893511,91.49130833,13.19783555,36.71071953,11.48765078,32.15434084,52.21932115,10.25325541,108.1081081,18.11594203,12.41464929,24.54590083,65.96306069,44.36557232,10.64169416,25.56237219,15.99488164,53.41880342,18.68460389,11.48369316,28.78526195,11.20197155,29.342723,31.36762861,11.23090746,14.49275362,13.68738024,328.9473684,25.25890376,18.33180568,38.61003861,17.91151711,14.79071143,53.76344086,0.0
36.6568915,35.27336861,27.00513097,31.83699459,74.51564829,36.49635036,23.19647414,11.91611058,13.90433815,189.7533207,11.89909567,45.18752824,188.3239171,15.42971764,43.93673111,17.75568182,43.49717268,82.71298594,49.82561036,11.89909567,44.80286738,12.93661061,12.18769043,18.76172608,53.19148936,12.45485116,19.29384526,12.52034556,267.3796791,21.72024327,24.21307506,11.48369316,21.0925965,48.21600771,0.0
13.31557923,11.99472232,17.98884691,28.55511136,29.11208151,43.27131112,12.65022138,10.23331969,28.40102244,13.114754099999999,20.19793981,11.06561912,51.229508200000005,14.85222041,147.7104874,531.9148936,33.61344538,31.45643284,16.67222407,31.56565657,48.19277108,25.27805865,14.71020888,14.74926254,10.41558171,32.49918752,307.6923077,12.93661061,11.37915339,18.48770568,95.69377990000001,15.54968123,15.25320317,55.55555556,0.0
31.87759005,26.04166667,13.374348000000001,22.69117313,43.23389537,22.71178742,18.86792453,17.36111111,70.37297678,10.72961373,14.03705783,26.0756193,12.97016861,10.34875298,11.38822458,136.79890559999998,81.16883117,101.7293998,12.80245807,57.01254276,17.19394773,37.48125937,48.33252779,13.85425326,30.66544005,13.80452789,83.19467554,48.4496124,20.14098691,19.13875598,31.45643284,54.91488193,15.33977604,22.83105023,0.0
16.86056314,88.33922261,10.90750436,13.27844908,10.86366105,20.86811352,29.48982601,15.16300227,11.23216893,12.76976121,61.65228113,10.81197967,11.51012891,15.37751807,354.60992910000004,19.13875598,34.18803419,24.00960384,22.21728505,115.47344109999999,13.30140995,35.76537911,30.52503053,20.424836600000003,30.28467595,24.61841457,16.3345312,10.99021871,23.99232246,23.83222116,14.78633742,26.57454159,12.67748479,321.5434084,0.0
34.16467373,243.30900240000003,19.83733386,16.23903865,17.00680272,15.38698261,15.69612306,66.44518272,67.24949563,11.33144476,26.81684098,62.53908693,12.97690112,10.75037626,14.50536699,15.38698261,51.75983437,10.551862400000001,37.59398496,16.17861188,10.60557853,59.48839976,56.657223800000004,34.29355281,30.26634383,14.781966,12.49531426,99.70089731,26.08242045,274.7252747,602.4096386,37.18854593,14.78633742,10.3755966,0.0
15.73069058,119.33174220000001,100.80645159999999,91.07468124,289.017341,11.05827712,320.51282050000003,15.625,31.09452736,27.31494127,21.93944713,14.43001443,15.64455569,1265.822785,14.88316714,11.9232145,61.57635468,55.61735261,47.43833017,19.66568338,12.93159188,19.71997634,281.69014080000005,17.59014952,15.11487304,609.7560976,17.25625539,33.06878307,19.56947162,15.55935895,12.433171699999999,39.54132068,23.85496183,22.37136465,0.0
10.08674602,29.15451895,694.4444444000001,109.64912279999999,12.62945188,10.64056182,23.71354043,10.24275325,10.93135111,12.53918495,11.38174368,12.80573697,48.47309743,46.83840749,160.0,15.27183873,117.78563020000001,21.96354052,10.98901099,10.31565917,17.72107035,32.85151117,13.70050692,342.4657534,30.80714726,13.86962552,12.99545159,20.58884085,12.23840411,22.21728505,28.328611900000002,85.98452279,20.54653791,209.6436059,0.0
40.37141704,3448.2758619999995,27.31494127,24.90039841,53.36179296,17.72735331,14.7579693,10.95050372,58.10575247,66.62225183,16.42305797,25.157232699999998,22.78423331,12.09774982,131.7523057,21.542438600000004,10.06036217,24.00960384,18.58390634,28.08199944,196.85039369999998,13.83508578,29.342723,14.22070535,22.72727273,66.40106242,12.46261216,20.79866889,11.97318008,39.90422985,11.11234582,22.35136343,141.6430595,89.92805755,0.0
22.12878956,32.07184092,25.7997936,13.99384271,12.1124031,42.60758415,14.47806573,42.42681375,20.82032063,21.42704093,16.36929121,21.43163309,29.51593861,20.16942315,10.97574361,10.22181335,56.85048323,16.68335002,14.56664239,91.15770283,13.93339836,162.86644950000002,17.13502399,23.48520432,10.95050372,37.38317757,12.92824822,21.45462347,78.98894155,11.36751165,30.71253071,13.806433800000002,31.62555345,11.44688645,0.0
19.62708538,13.79120121,22.23210316,11.00110011,1562.5,14.87209994,12.49687578,104.71204190000002,20.17756255,25.64102564,61.38735421,27.87068004,15.09889778,17.17327838,32.60515161,32.05128205,18.6185068,2941.176471,20.66542674,10.12863365,12.086052699999998,23.48520432,11.60362033,21.91060473,17.59324419,11.42595978,16.90045631,18.08972504,11.97174668,10.54296257,25.01250625,12.1124031,85.54319932,13.43363783,0.0
14.88759863,90.74410163,40.09623095,353.35689049999996,117.78563020000001,20.85940759,10.26483268,43.76367615,26.58867323,10.48767698,92.08103131,34.28179637,12.52348153,46.10419548,17.80626781,12.91989664,10.05429318,12.36399604,32.86230693,18.07664497,38.804811799999996,20.0080032,10.89443294,21.53316107,11.74950065,18.789928600000003,16.62510391,13.30849082,10.71926251,143.0615165,277.0083102,60.0240096,19.74333662,21.22691573,0.0
16.26809826,126.10340479999999,19.53125,24.74022761,54.11255411,18.44678104,19.29384526,14.6627566,79.0513834,80.84074373,19.06941266,23.65184484,20.63557573,49.75124378,37.50937734,12.15657671,87.41258741,10.01903617,16.84919966,12.43781095,57.97101449,18.06358382,13.82934587,246.91358019999996,17.15854496,17.99856012,109.2896175,10.57194207,22.43158367,10.71696496,273.2240437,10.0060036,14.28775539,19.65795164,0.0
662.2516555999999,11.85958254,16.47717911,62.30529595,33.16749585,83.68200837,183.8235294,14.85222041,24.91280518,136.23978200000002,40.04805767,57.33944954,10.67463706,14.54968718,22.43661656,36.913990399999996,77.88161994,10.66325443,97.37098345,43.70629371,26.96144513,100.0,27.07825616,13.97819402,10.58201058,53.13496281,11.98465964,10.22599448,15.01726986,12.83697047,12.62307498,15.0466446,12.31527094,11.16694584,0.0
274.7252747,17.3882803,42.60758415,36.04902668,28.48191398,56.75368899,13.37255951,12.27295042,89.52551477,14.22475107,18.86792453,16.80107527,12.43471773,53.33333333,16.31853786,12.08459215,18.38573267,60.06006006,15.00825454,85.76329331,14.68644441,126.9035533,12.00768492,17.98884691,14.45504481,869.5652174,61.95786865,19.31247586,227.79043280000002,10.49097776,27.08559047,10.77354019,13.4643867,11.08156028,0.0
26.55337228,32.63707572,36.11412062,114.5475372,10.38637308,38.789759499999995,11.25999324,14.29388222,16.18646811,20.47502048,328.9473684,12.32741617,158.4786054,17.02707305,352.11267610000004,20.51702913,10.722710699999999,33.11258278,13.74003847,15.69612306,55.64830273,20.500204999999998,20.49600328,11.30326664,11.6808784,12.5250501,13.27140013,29.12055911,50.47955578,19.56181534,10.81314879,11.85536455,52.1648409,15.3256705,0.0
11.40771161,10.02506266,164.7446458,14.98576352,31.9795331,102.04081629999999,1282.0512820000001,26.23294858,32.88391976,18.1587071,438.59649119999995,17.92114695,36.3372093,89.04719501,38.25554705,15.25087693,28.28054299,17.75568182,25000.0,11.00836636,427.3504274,87.79631255,36.04902668,29.60331557,97.27626459,12.04819277,10.52742394,66.13756614,20.56343821,14.14227125,10.10815728,88.49557522,18.9000189,54.55537370000001,0.0
10.01803246,36.25815809,46.33920297,26.04166667,17.99532122,99.00990099,36.46973012,24.58210423,30.75976623,26.03488675,29.97601918,55.99104143,70.27406887,22.77904328,11.52604887,29.55082742,10.99505223,29.55956252,15.21606817,15.50628004,13.02931596,24.24830262,15.42971764,10.46134533,59.55926147,23.86065378,16.78415576,63.53240152,16.61681622,10.4297038,17.1320884,10.07252216,13.32445037,117.50881319999999,0.0
13.99384271,24.63054187,27.81641168,26.96871629,59.10165485,22.48706993,11.350737800000001,13.49527665,72.99270073,10.27326895,225.22522519999998,10.94091904,17.18508335,11.82872013,14.14027149,39.41663382,11.02535832,13.23801959,14.17836382,28.43332386,22.74795268,40.60089322,862.0689654999999,11.44426642,14.0390285,34.86750349,20.06018054,21.60760588,20.80732418,16.28399284,24.38429651,36.06202669,21.29471891,1250.0,0.0
12.05836247,10.15331506,15.18141794,11.08033241,28.31257078,13.48799568,78.43137255,136.79890559999998,22.15330084,34.59010723,166.1129568,13.67240908,16.99524133,11.28795575,11.947431300000002,16.99813021,21.73440556,13.86001386,2564.1025640000003,34.97726478,102.5641026,29.04443799,24.4977952,51.15089514,11.02049813,12.26091221,59.34718101,25.25890376,16.82368775,2564.1025640000003,22.29654404,11.67815018,17.77145904,104.6025105,0.0
61.57635468,13.34757074,10.05833836,12.21896383,12.91655903,10.38745196,25.68053416,23.894862600000003,104.16666670000001,16.66944491,122.39902079999999,12.96680498,40.849673200000005,93.89671362,18.41959845,12.47816321,24.14292612,11.57139551,14.11432604,189.39393940000002,42.08754209,17.62735766,54.64480874,44.46420631,36.76470588,31.77629488,12.24439819,187.9699248,15.14921982,59.27682276,23.50728726,58.75440658,150.6024096,15.42495758,0.0
751.8796992,10.63829787,20.79002079,20.02402883,115.87485520000001,44.72271914,11.58614297,18.62544235,36.88675765,17.08525542,36.69724771,239.23444980000002,19.05124786,137.5515818,20.79434394,10.64282673,14.71886959,14.20656343,33.67003367,29.81514609,127.71392079999998,11.89626457,27.49518834,12.87995878,55.99104143,13.9586823,30.52503053,17.34906315,41.54549231,27.29257642,45.53734062,52.32862376,35.19887364,56.49717514,0.0
20.58036633,132.1003963,52.41090147,17.30403184,12.18472036,73.0994152,12.37623762,13.06335728,11.57943492,23.38634238,20.96875655,26.60989888,14.0291807,10.16156895,166.3893511,37.32736096,15.12630464,11.19946243,18.55631843,11.67406024,47.93863854,18.18512457,17.62114537,16.19957881,54.49591281,12.75672917,13.20480655,33.78378378,15.17450683,26.02811036,11.47710318,371.74721189999997,91.32420091,31.25976868,0.0
11.86380354,140.05602240000002,13.6369835,10.71007818,99.10802775,60.24096386,18.51851852,69.44444444,43.42162397,10.86366105,17.61804087,96.99321048,12.59128683,11.6836079,60.60606061,86.05851979,123.45679009999998,16.35590448,10.53518753,23.45765893,205.338809,18.99696049,21.91540653,11.22082585,10.61571125,17.30403184,11.51543068,110.49723759999999,16.91474966,15.90077914,10.81081081,11.42334933,79.74481659,19.93620415,0.0
13.8026225,16.43925695,352.11267610000004,10.70434596,183.1501832,14.41961067,12.67909218,10.20199959,18.55631843,158.73015869999998,35.66333809,23.77555873,40.19292605,12.63423879,21.99736032,11.79245283,10.76658053,12.53604112,28.91008962,24.78929103,11.64822365,68.82312457,23.86634845,40.849673200000005,12.88493751,31.33813851,11.47052076,14.94768311,191.9385797,19.25298421,13.83508578,18.43657817,26.78810608,28.328611900000002,0.0
13.26435867,18.18512457,22.33638597,10.78283373,55.18763797,52.32862376,45.70383912,50.73566717,34.37607425,31.84713376,13.57773252,20.73828287,21.00399076,84.53085376,11.29305477,21.22691573,15.33507131,28.473804100000002,13.599891199999998,23.50728726,21.55172414,47.84688995,10.89324619,26.08922515,55.71030641,27.79321845,47.43833017,315.45741319999996,11.27777151,18.21825469,19.51219512,16.15769914,113.507378,41.63197336,0.0
20.86811352,109.89010990000001,10.96611471,11.91185229,3225.806452,17.20874204,11.96601651,10.23541453,14.48225923,13.28727079,16.51527663,20.14504432,252.5252525,14.18640942,420.16806720000005,53.33333333,15.2230172,15.85539876,22.00220022,25.72016461,114.416476,781.25,14.34926101,10.848340199999999,12.91822762,20.56766763,16.49348507,29.77963073,10.62473438,96.80542109999999,71.73601148,10.78283373,390.625,17.93400287,0.0
32.92723082,10.6621175,11.18693366,25.18257366,16.8038985,15.03533303,51.73305742,53.02226935,17.22059583,19.70055162,30.693677100000002,16.22849724,10.80030241,21.99736032,72.41129616,10.67121972,58.71990605,13.76273053,31.62555345,11.36363636,14.04494382,11.10987668,78.18608288,19.16443082,63.37135615,10.31565917,14.82799526,31.13325031,13.73249107,29.36857562,26.52519894,377.35849060000004,12.16989169,16.72240803,0.0
16.86909582,10.29442042,389.10505839999996,15.35155051,94.87666034,28.33663927,54.40696409,37.02332469,12.46571927,17.78093883,14.79071143,69.63788301,24.87562189,17.86352269,78.125,5000.0,37.93626707,12.09189843,10.63377286,26.45502646,1492.537313,12.13297743,19.94813485,13.16482359,10.46243984,21.34927412,22.84669865,11.75917215,15.14921982,16.13684041,22.00704225,43.85964912,11.02049813,12.39310943,0.0
12.99038711,13.14060447,18.69508319,12.29861026,14.57513482,15.16530179,132.2751323,90.41591319999999,15.21606817,20.97315436,36.27130939,18.53224611,32.70111184,52.11047421,13.812154699999999,12.68230818,50.73566717,47.16981132,54.25935974,10.52410019,11.149515,12.65502404,75.30120482,46.72897196,10.17293998,34.6981263,74.57121551,264.5502646,243.90243900000002,20.23062917,49.57858205,55.64830273,27.31494127,12.14771623,0.0
19.56947162,13.21353066,14.68213185,13.10959622,33.46720214,34.96503497,102.2494888,17.61804087,82.44023083,32.10272873,41.13533525,13.61470388,22.67059624,14.64557704,47.147571899999996,416.6666667,14.40714594,43.01075269,30.38590094,19.04036558,15.93625498,33.22259136,10.74113856,353.35689049999996,25.58853634,12.39464551,54.82456139999999,12.02790474,15.69365976,53.50454789,44.72271914,19.03311762,16.58099818,95.23809524,0.0
13.78739832,10.7307651,147.7104874,18.81467545,56.05381166,15.52072016,12.91322314,27.33734281,14.90757305,13.86193513,88.65248227,41.05090312,20.85070892,36.954915,77.3993808,50.50505051,15.08978422,12.90822254,13.88310426,23.71354043,10.06947941,11.65501166,10.20824826,68.68131868,17.9147259,37.46721619,52.57623554,19.26782274,30.75976623,26.16431188,24.58814851,27.00513097,17.29206294,13.63884343,0.0
65.10416667,18.38235294,16.68056714,12.62945188,140.6469761,18.90359168,289.017341,133.8688086,434.7826087,22.15330084,36.72420125,135.50135500000002,43.74453193,11.61440186,15.22765342,40.76640848,18.68111339,63.81620932,83.82229673,148.3679525,13.67053999,50.50505051,20.44571662,16.68056714,12.97690112,59.34718101,12.88493751,40.4040404,19.27153594,16.17599482,11.54734411,10.91822251,25.91344908,10.43296818,0.0
51.89413596,14.60493647,32.5732899,31.69572108,20.26753141,269.541779,36.72420125,16.86909582,36.36363636,31.13325031,21.60760588,15.49186677,11.28923007,138.88888889999998,10.2574623,15.31393568,71.27583749,26.99055331,10.46353458,11.366219599999999,78.36990596,34.00204012,14.48435689,15.49186677,34.83106931,327.8688525,15.33977604,10.66325443,29.985007500000002,35.86800574,42.73504274,12.19363492,13.78169791,193.05019309999997,0.0
13.28197636,30.39513678,14.923145800000002,11.04606208,18.20167455,12.01201201,64.97725796,93.89671362,16.63063363,254.4529262,22.94104152,24.09058058,36.04902668,11.69043722,27.25538294,14.93205913,298.50746269999996,138.88888889999998,11.68770453,12.55492781,56.24296963,31.02699348,10.97574361,18.60465116,17.76830135,45.39264639,33.8066261,25.06265664,1063.829787,128.20512820000002,11.36234519,11.64551066,12.51564456,16.97504668,0.0
26.80246583,29.92220227,41.11842105,10.47559187,22.65518804,11.3237459,33.55704698,15.13317191,41.771094399999996,13.99188471,18.46040244,44.90345757,15.25087693,54.08328826,234.1920375,16.41497045,19.10949742,14.10835214,11.02414287,17.47335314,10.59097649,28.240609999999997,30.99814011,26.37130802,31.27932437,15.82278481,729.9270073,17.1556013,15.56662516,249.3765586,172.4137931,96.06147935,12.35025318,52.30125523,0.0
10.82368222,151.2859304,16.39613051,25.79313903,36.5230095,10.54185115,18.75117195,18.94657067,52.71481286,143.0615165,38.38771593,34.91620112,30.39513678,16.73920321,18.33852925,65.31678641,113.2502831,12.35788433,62.18905473,11.3391541,89.52551477,19.21229587,41.771094399999996,61.01281269,18.60465116,25.90673575,50.50505051,46.38218924,80.06405124,23.95783421,76.45259939,13.94116827,24.515812699999998,74.73841555,0.0
44.44444444,86.20689655,14.77541371,10.550749099999999,10.39392994,243.90243900000002,11.17942985,42.49893753,24.47980416,28.72737719,22.97794118,23.3426704,88.96797153,126.10340479999999,12.15805471,22.64492754,29.54209749,40.56795132,15.72327044,10.0020004,33.35557038,65.1465798,15.66906926,233.64485980000003,67.79661017,12.53761284,66.4893617,24.46782481,13.43724805,21.73440556,32.28931224,91.57509158,45.51661356,66.13756614,0.0
24.63054187,14.82359917,16.22060016,13.08386759,29.53337271,27.09292875,26.88894864,13.52996888,23.39181287,11.28286133,10.30715316,12.12562144,10.60108131,13.05312622,1030.927835,13.69300288,16.76727029,12.61988894,346.0207612,323.6245955,12.40233164,36.36363636,84.31703204,19.13875598,529.1005291,13.00390117,24.0442414,14.48016218,18.95734597,19.7044335,13.17002502,22.44165171,29.673590500000003,65.10416667,0.0
32.36245955,27.77006387,21.46383344,30.48780488,290.6976744,17.37921446,14.69507715,17.85395465,13.44447432,13.93145723,11.08156028,11.81753723,96.06147935,11.27268628,10.0,17.229496899999997,13.44447432,20.20610224,492.6108374,1111.111111,10.13684744,12.04674136,1190.47619,37.39715782,10.71122536,106.3829787,14.24298533,15.58117794,16.88333615,88.33922261,49.95004995,168.3501684,29.37720329,18.23819077,0.0
10.25220422,10.25641026,22.99908004,552.4861877999999,4347.8260869999995,18.49796522,10.29018317,29.90430622,18.47404397,854.7008547,13.50256549,30.64664419,19.94813485,20.55076038,411.5226337,12.88659794,13.61099769,13.69112815,46.14674665,13.82361073,12.77628721,11.35202634,69.68641115,13.02761855,16.8861871,29.01915264,24.5278391,20.0080032,16.42036125,15.13088213,25.42588355,12.08313195,40.61738424,27.32240437,0.0
12.66624446,214.13276230000002,15.04211793,40.24144869,10.21137547,11.89909567,65.40222368,13.28550551,33.99048266,13.85425326,39.49447077,16.53712585,11.10864252,11.22838536,12.738853500000001,12.19363492,106.6098081,56.17977528,33.57958361,20.500204999999998,11.52073733,31.76620076,11.0570544,18.09299801,10.87784184,219.78021980000003,22.11900022,60.86427267,36.46973012,14.64343242,299.40119760000005,261.0966057,15.31628121,12.04238921,0.0
970.8737864,15.70351759,23.71354043,15.22765342,12.41619071,17.51006829,29.40311673,51.02040816,12.24439819,23.4741784,64.51612903,909.0909091,10.68832835,41.61464836,12.52818842,507.6142132,20.06823199,16.97792869,32.98153034,15.74307305,10.45806317,11.15200178,24.881811399999997,85.68980291,58.51375073,11.71920778,13.03101381,10.40149782,24.36053593,13.65187713,28.73563218,80.7102502,30.43213634,101.4198783,0.0
19.80982567,11.89909567,10.86720278,31.96930946,63.37135615,36.23188406,31.72588832,15.90330789,25.54931017,79.23930269,10.5374078,54.64480874,32.20611916,10.12453174,10.72846261,18.48428835,13.19957761,25.85983967,33.59086329,1612.903226,25.74665294,26.20545073,28.16108139,11.79662616,22.85191956,21.38122728,25.46473135,16.39075561,10.07252216,10.28066207,18.10610176,15.44640099,10.01803246,18.22489521,0.0
