Belgium,Bulgaria,Czech Republic,Denmark,Germany,Estonia,Greece,Spain,France,Ireland,Italy,Cyprus,Latvia,Lithuania,Luxembourg,Hungary,Malta,Netherlands,Austria,Poland,Portugal,Romania,Slovenia,Slovakia,Finland,Sweden,United Kingdom,Croatia,FYROM,Turkey,Norway,Albania,Kosovo,Montenegro,clazz
4449.553212,5605.9253100000005,3820.5162060000002,5371.699869,3617.794282,4607.6474020000005,3572.207874,4533.797447,3495.227543,4327.184607,3436.325082,4024.7663030000003,3159.795692,3825.340347,2624.681849,3542.729514,2343.3402149999997,3082.7671800000003,2098.756015,2410.161157,1742.923266,1833.622334,1671.185426,1192.687469,1600.466158,1046.914225,1533.068315,774.5270494,1016.982402,760.4284445000001,768.7327731,473.357004,765.7130135,343.2725993,0.0
5628.030158,4560.050674,5512.731182,4439.037853,5128.464504,3981.7147659999996,5059.501489,3879.269207,4460.785365,3461.729579,4110.926208,3330.007466,4056.737412,2831.2401370000002,3408.4151420000003,2807.5438329999997,2978.458643,2218.6258510000002,2356.449462,1274.422589,2144.413735,1119.036893,1583.7175109999998,1068.180699,1021.7492470000001,951.2117872000001,880.9949217,865.3357530999999,848.3835960000001,349.9736441,756.4217919,189.32633169999997,751.0297109,142.4622469,0.0
3828.1036740000004,3783.8816890000003,3766.283905,2936.95887,3649.2136990000004,2638.859816,3649.203696,2435.866031,3542.6795060000004,2372.251368,2711.216996,2115.650618,2381.722738,1877.884211,1956.3700420000002,1242.3074869999998,1663.132033,1047.883768,1482.966087,990.5609820000001,1023.080088,957.5805811,1002.226259,704.4679183,664.586136,680.246438,505.9510773,473.06275020000004,363.3112742,207.03597580000002,293.18420539999994,55.85219293,249.8926705,0.8276278440000001,0.0
4295.4082880000005,4459.158001,4130.738649,3680.4333479999996,3990.841308,3585.9739130000003,3377.843861,3439.5726189999996,3370.4797439999998,2970.322245,3254.701285,2745.7645820000002,2734.780196,2226.71452,2503.0607370000002,2013.746688,2207.197718,1561.086218,1996.730285,1472.885556,1893.7861280000002,1159.137184,1638.010791,1127.746079,923.4015421,554.6794169,797.4876211000001,539.2144017,380.27965770000003,490.34332800000004,125.20526969999999,432.83820760000003,15.73172323,43.05073287,0.0
2957.259368,4022.4823380000003,2862.1855960000003,4020.8464229999995,2553.8171239999997,3650.1322159999995,2519.409537,3515.091948,1981.712764,3481.370222,1491.146798,3398.485361,1422.477634,3071.2219609999997,1307.12215,2999.409111,1048.4954460000001,2983.089723,963.4943609,2827.475307,543.0925705,2324.956086,501.8214524,1998.336545,380.3676327,1620.282129,364.9007794,1415.2597269999999,115.60032109999999,1167.0608869999999,52.95922172,458.7156541,21.18207773,447.67207069999995,0.0
3262.527103,4960.541283,3052.816995,4732.20195,3021.695219,4630.853048,2943.317973,4614.697702,2538.4740100000004,4598.657377,2427.6056949999997,4384.266613000001,2293.0701129999998,3855.9261060000003,1378.1986220000001,3664.577361,1283.3629779999999,3618.691836,687.3528643999999,3175.059818,583.3049957999999,2890.233896,557.7629195000001,2574.2678,528.9544748,2167.756151,487.18843530000004,1314.950278,404.3202099,1022.3241380000001,384.1158862,238.11923969999998,113.0937341,154.2551976,0.0
3498.836515,6059.189969,3451.794707,5907.4828210000005,3293.1328550000003,5395.019534,3106.577635,4901.53222,2977.931706,4080.145736,2854.8126850000003,3674.095554,2615.0707820000002,3541.2209799999996,2580.851513,3524.0559729999995,2161.716543,3442.995495,1949.8676059999998,2655.885116,1698.7736850000001,2486.882818,1667.783124,2173.534267,1190.172446,1768.895865,1083.0468939999998,1162.516917,1011.1153099999999,741.6038629,519.3037614,735.7746563,461.6150569,456.608633,0.0
5038.641272999999,4484.982983,4699.593948,4403.491222,4572.67885,4188.615956000001,3981.2757520000005,3335.991074,3795.575706,3327.885346,3427.482371,3098.828114,3238.293263,2644.1196489999998,2906.8198899999998,2554.988664,2298.406991,2392.097237,1919.868307,2356.810007,1786.86112,2296.0917329999997,1642.4566220000002,2285.151175,1596.023181,2186.887279,1158.457638,2100.721367,698.7468832999999,1650.439766,375.3218021,1503.625638,173.6159841,773.5408557,0.0
3772.1956549999995,4660.45954,3537.9606840000006,4643.21615,3457.0924689999997,4600.811524000001,3250.833084,4134.00514,2976.976816,3457.674217,2210.443853,3401.1859299999996,1482.8263029999998,3395.161601,1373.928464,3250.6860030000003,1199.371746,2923.0435399999997,1157.333719,2914.235995,1025.327082,2489.372109,942.4941694,1892.9639379999999,919.4860756,1277.989309,909.5543081000001,923.6458513,436.40533560000006,684.3220787,362.30559960000005,297.99305780000003,106.39198400000001,208.28898480000004,0.0
2532.719291,3075.699944,2378.2753390000003,3008.391877,2138.137119,2851.624977,1897.3263350000002,2797.536512,1767.171344,2398.12108,1719.9732170000002,2386.074663,1462.8273390000002,2364.48819,1450.193567,2333.563244,1396.334534,2259.796379,1279.77139,2201.292668,1181.816066,1461.151353,1004.3276900000001,1371.054328,887.6155789,1242.72281,469.65716619999995,1058.161215,234.40373259999998,799.4666122000001,179.5064989,263.81991769999996,91.78378163,102.0991713,0.0
5119.749329,4817.785807,5072.898218,4804.203682,5033.039363,4530.091587,4521.004436,4383.129303,4472.336468,4352.492619,4277.2068899999995,3653.565515,3400.6258869999997,3507.642554,2740.058093,2984.490718,2641.4725719999997,2396.0288370000003,2154.04401,1740.260204,1425.776446,1655.514485,1353.821802,1481.119394,1101.812993,1350.882949,889.0259707,1203.325707,592.2721558999999,730.4946075,290.5732631,192.2122369,39.04927956,21.69843661,0.0
4297.193278,4460.293168,4001.1399149999997,4176.315793,3445.944074,3843.7020780000003,3426.4455869999997,3072.707427,3341.22203,3050.936609,2780.416898,2984.071196,2451.342857,2725.492589,2294.578155,2459.126718,1922.058146,2341.667497,1887.336057,2189.130886,1839.3691019999999,2061.860435,1553.9364640000001,2031.371521,1467.2020300000001,1977.649159,965.5940542999999,1414.170653,965.0881295,1190.348469,324.1774328,858.5343552000002,312.3726021,380.9096331,0.0
4004.2860920000003,4201.373576,3112.4856449999997,4192.332886,2979.345936,4098.039804999999,2924.57957,3827.6551130000003,2810.767677,3347.270934,2444.629182,3185.3327170000002,2441.798218,3041.943166,1873.1297539999998,2624.06945,1799.1178920000002,2498.539405,1722.254872,2406.9148600000003,1629.53654,1588.064584,1023.5884599999999,1135.506874,775.7851792,1013.831282,450.0246641,984.3371377000001,432.13274800000005,662.7140101,276.2025648,636.7137174,65.45331155,423.7215124,0.0
5674.288047,3817.874267,5511.554755,3192.673146,4963.609233,2956.463478,4420.826013,2798.965913,4235.929819,2787.948839,3669.101602,2073.710939,3437.077114,1834.804302,2756.0464699999998,1434.6541220000001,2730.675135,1410.9816970000002,2708.001856,1137.811894,2107.338939,1025.3956,1789.1214329999998,982.8490309,1785.054857,919.4476480000001,1778.359372,803.2161485,1011.5393859999999,376.2517124,311.3642427,298.62686549999995,301.5148655,215.72270869999997,0.0
6348.0341149999995,2535.3107010000003,6224.781702,2340.501123,5825.271221,2082.88425,5721.19913,1982.3615940000002,5653.471022,1862.13653,4793.522572,1837.606367,4376.4627,1746.1425179999999,3749.6631060000004,1377.177967,3284.935191,1204.736473,3121.5812170000004,744.3432481000001,2728.248931,733.9491396000001,2524.468755,528.0328353,2368.160875,498.14216619999996,1404.186431,494.016643,1338.1213599999999,465.83494519999994,1207.337076,227.466439,587.277249,224.15458930000003,0.0
5284.344765999999,5647.617107,5107.192063,5642.424065,5051.953654999999,5135.342302,4518.033049000001,5040.160398,3988.975449,5031.894811,3683.130314,4297.8621140000005,3269.9141649999997,4055.916725,3217.9788489999996,3177.766679,3190.479573,3100.248351,2985.7213469999997,2980.747401,2964.771179,2516.641428,2801.72866,2210.620752,2448.393905,2083.980616,1626.263032,1502.952378,1311.351621,877.4344168,897.0201480000001,610.0748214,637.8546537000001,549.7942562999999,0.0
4251.971659000001,3414.9713909999996,4221.995487,3410.5862,4201.622217,3224.191604,3418.48355,2938.512311,3039.999662,2867.639574,2840.880475,2691.853681,2492.0248890000003,2584.28002,2386.838789,2239.961197,2316.683659,2182.505046,2295.105988,1619.055885,2267.633046,1445.6057720000001,1843.50523,1344.319625,1337.371513,1059.227911,844.3211707999999,1037.942983,651.4207408,654.7537623,278.80341760000005,375.3486901,216.7900188,231.7682829,0.0
4558.608402000001,5350.851661,4517.484382,5262.659788,4038.293129,5140.012992,3608.436075,4606.021581,3607.3023049999997,4406.669333,3029.708764,3682.938083,2676.272167,3309.679679,2613.3024570000002,2392.755464,2381.4567859999997,2143.74085,2034.1142710000001,1871.188543,2018.9606010000002,1844.6671370000001,2010.7641010000002,1844.0156769999999,1611.1393369999998,1373.7840449999999,1409.112832,1047.186322,1371.393264,893.2776464,1070.754281,692.5254185,677.2952012000001,534.0236081999999,0.0
3205.405819,6310.057140999999,3173.547377,6069.8820909999995,3025.646301,5862.6861850000005,3018.344618,5822.137047,2983.990878,5154.269694,2929.046818,4284.361564,2871.225996,4118.473217,2732.17338,3796.1026380000003,2153.96857,3042.639789,1498.363601,2565.218574,1283.898848,2487.697597,1126.638504,2077.839672,468.9464324,1839.3459480000001,447.2758097,1623.153571,330.580802,1378.430652,191.39233049999999,1059.899653,91.98231362,755.9298151,0.0
4380.472037,4143.703502,4175.618015999999,3853.87145,3857.072568,3668.037308,3540.958562,3496.364335,3483.182307,3262.751659,2670.626552,3001.773827,2632.60864,2105.376163,2452.2892739999998,1769.38506,2416.821284,1742.6001030000002,1944.582156,1536.596413,1266.946249,1081.065677,924.3782434000001,678.3824593999999,726.3432772000001,616.8800887,558.4535437999999,529.6674601,371.4540312,469.6770367,229.1783239,423.02522999999997,76.96987747,155.8679382,0.0
3624.590811,4428.498207,3299.823305,3583.6565479999995,3077.278131,2933.668902,2799.117318,2929.988832,2634.5252140000002,2741.550037,2471.6248809999997,2530.478259,2374.578519,2396.915874,2174.993815,2300.1653690000003,1867.499771,1941.516137,1693.4463420000002,1881.107985,1408.7699519999999,1854.15565,1149.9893,1756.1455440000002,1099.778806,1541.439704,966.1576656999999,1293.534296,804.2446247,947.2322383,436.8201801,362.86481989999993,48.81069072,117.91616880000001,0.0
2589.331717,4736.405709000001,2128.34757,4594.112268,2096.663292,4286.768132,1845.195636,3600.41215,1825.471553,3352.524008,1654.836079,3261.374448,1399.5549460000002,3213.858705,1291.288443,3091.671694,1040.6732060000002,2624.3108629999997,928.180308,2360.980534,892.3375315999999,2316.1185920000003,725.1214053,1598.6905869999998,708.5082395,1576.151962,544.4697805,1039.444558,249.5910213,890.2671767999999,230.95108599999998,877.6537942,1.278319317,305.76933629999996,0.0
5209.003186999999,4982.0009979999995,5169.491841,4881.362799,4748.923729,4599.273537,4026.5973280000003,3850.75732,3989.1165869999995,3617.9357,3820.065364,3609.612111,3330.248285,3406.897175,2808.070996,3364.194036,2552.4486620000002,2872.385917,2481.10374,2407.670325,2471.184228,2218.145614,2274.448123,1857.1295710000002,1292.041975,1752.4327210000001,980.3309887,1536.5407400000001,904.8140614,1099.741725,814.175161,617.3406732000001,417.11904510000005,40.80789666,0.0
5290.933072,3422.228293,5253.033226,3416.368423,4902.993445,3033.811689,4042.2845350000002,2802.561689,3586.4344920000003,2710.651277,3535.4414850000003,2576.56451,3085.050606,2534.7220989999996,2760.0379559999997,2479.05042,2645.715625,2235.691341,2640.960376,2227.535556,2443.738169,1928.016193,2262.531405,1301.225439,1986.1991859999998,952.629456,1515.439838,776.3573064,1243.019961,399.237068,738.1408946,384.59626069999996,613.3472462999999,227.0974411,0.0
4682.8324299999995,5561.177229,4136.436542,5210.039164,3888.4755549999995,5119.2393950000005,3869.515632,5072.9580829999995,3129.510792,4535.843798,3088.646098,4352.290108,2677.0718890000003,4069.963914,2511.800363,3262.340662,2098.598062,3167.303508,1670.5984449999999,2326.632075,1637.041759,1799.861243,1602.280273,1312.525526,908.1575207000001,1291.877093,905.8755804,1152.471616,654.3951937,1085.7671050000001,612.0602119,516.5874232,377.10445669999996,402.56792189999993,0.0
3988.673997,3643.381621,3864.2351740000004,3606.82161,3794.961211,3426.614082,3216.852962,3422.19208,3069.67653,3163.630534,3063.245599,3073.108856,2916.122556,2721.9182539999997,2565.805543,2721.2841129999997,1983.358737,2599.6376969999997,1905.251553,2482.8966370000003,1605.2935400000001,2344.1441670000004,1410.9178949999998,1839.016182,1366.794633,1710.645479,1322.598559,1112.970492,1159.4500480000002,1102.415864,512.1738602,393.4897735,187.17242980000003,209.76021430000003,0.0
3711.0186770000005,4197.543454,3669.0979740000002,3926.1799899999996,3314.639729,3922.882804,2673.0105829999998,3800.349844,2265.246512,3569.0188409999996,1809.0669149999999,3454.4778810000003,1431.681024,2635.5924219999997,1400.471035,2350.269225,1036.394577,1982.964859,970.1073202,1966.294054,694.0602245,1898.195395,656.5071582,1727.707364,466.9143017,1482.802293,262.8414485,1435.2739,96.90927165,801.9977857999999,13.81662668,367.4980932,8.626063017,280.5319976,0.0
4699.155306000001,3686.4683549999995,4634.008653,3470.5844030000003,4612.445323,3382.0223869999995,4405.776191,2857.291951,3717.172343,2767.970255,3716.9146630000005,2601.776823,2772.386868,2532.008065,2637.575363,2434.906958,1948.015475,2295.2158510000004,1606.254641,2085.995014,1481.004794,1715.082168,1406.9994,1558.155238,1342.6265720000001,969.8062436,924.5926856000001,952.6645235,761.1247927000001,589.5106893,752.8241136,536.1174070000001,56.31016746,485.82023,0.0
6020.500045000001,4325.795178,5591.719365,4029.084583,5343.270522999999,4017.6109229999997,5062.365758,3925.816915,4894.045968,3711.408542,4628.354954,3649.2468380000005,4458.395218,3201.840315,3797.270743,3173.0600879999997,2971.752948,2692.254724,2965.710722,2523.699518,2838.477112,2393.216086,2029.3502839999999,1989.7978,1365.049477,1948.201735,1330.866619,1379.441476,862.2386639,510.8795255,696.8089841,496.9847808999999,474.93625549999996,414.51111480000003,0.0
3507.7045689999995,3799.591367,3452.8511009999997,3340.28791,3338.749248,2881.279373,3261.6602420000004,2711.307864,2768.566334,2291.725632,2710.713875,2216.130623,2569.236804,2205.800294,2239.605262,2054.0456280000003,2193.195765,2034.011164,1846.008206,1912.405127,1839.628564,1843.929138,1559.399171,1147.223267,1446.0652300000002,611.5347697999999,1104.25837,435.3539171,797.9447637000001,355.2640257,589.3444221,55.91437724,301.5537172,37.43140486,0.0
2799.362558,4437.311074,2701.032861,4278.4438390000005,2286.457909,4234.347946,1757.002328,3817.871775,1744.5978719999998,3013.5811350000004,1691.4483870000001,2872.568244,1684.878435,2712.101743,1302.050728,2517.789405,1205.5632699999999,2351.97012,813.1371997,2217.485548,783.7433422,2177.232461,772.2319041000001,1996.776225,765.8034097999999,1932.6050329999998,742.3929485,1745.744066,737.8925264999999,1301.059993,314.56355310000004,818.8408869,232.95842850000002,253.816292,0.0
4331.626621,3299.922479,4246.907256,3133.569691,3539.523199,3007.413989,3535.1404740000003,2842.403375,3258.489292,2714.902943,2969.943643,2082.575872,2499.390497,2032.31696,2431.751291,1320.614207,2329.401705,1279.911695,1707.993617,1209.504561,1281.681792,1186.389191,1131.067484,1066.510418,613.0712647999999,1066.17695,296.7348639,477.1802346,216.72975699999998,390.56719260000006,125.01330949999999,55.92871094,47.54110887,53.76160378,0.0
4414.822222,3994.2331240000003,3824.8198060000004,3977.0204049999998,3549.783583,3916.4564020000003,3402.6254380000005,3900.98103,3117.8224210000003,3804.627618,2988.813565,3744.5375950000002,2245.598438,3566.1650590000004,2175.0025149999997,3333.471828,2009.741735,2819.5809,1540.070649,2368.726107,1536.647902,1841.3432289999998,1462.1109199999999,1399.721673,1394.998461,1007.4428460000001,648.6205456,624.0977515,645.4151086,569.4962182,611.0389669,395.6178293,229.28207650000002,1.8541566980000002,0.0
6353.502889,4386.966801,6179.17212,4303.670231,5855.166708,4224.780576,5197.185011,4137.450371,4649.4553240000005,3941.819202,4101.170707,3630.630596,4007.027603,3482.1949659999996,3761.5302490000004,3440.5179659999994,3628.0760619999996,3374.9234,3225.684104,2744.8228649999996,2533.223366,2308.753405,2324.288432,1692.8802850000002,1737.7849649999998,1137.9331869999999,1506.318867,804.3656096,1493.283311,457.1701989,974.8493490000001,248.51909759999998,644.4743588,78.7272058,0.0
4937.255156,4213.0164079999995,4780.497386999999,3313.101381,4745.626906,3003.969537,4534.8949920000005,2931.352845,4319.935777000001,2543.91025,3634.5772130000005,1850.9224600000002,3075.217868,1833.814466,2846.09153,1828.952496,2548.225737,1825.277224,2272.543168,1687.3613460000001,1995.4330120000002,1508.545529,1601.7713720000002,1091.36817,1218.844003,930.7422857,1120.730022,573.7800124,771.5717067,519.7777158,663.5997153,409.6800684,179.43220349999999,361.69501119999995,0.0
3933.41874,4631.651151,3931.8467,4599.737305,3389.3536729999996,4376.178765,3365.0867359999997,3605.523155,3190.7674399999996,2891.9431289999998,2954.5819920000004,2413.841457,2499.240358,1730.86009,1865.259164,1532.89549,1591.148002,1483.3119570000001,1566.342625,1422.115546,973.4540677000001,1409.131159,933.3868937000001,1386.784188,827.7285672,1069.661522,304.5226745,1023.729683,277.5141392,473.6292603999999,109.41918419999999,288.9986041,32.00538495,260.9582641,0.0
5642.581734,4954.47978,5410.94878,4939.376156,5231.841032,4482.9878770000005,5096.853172,4150.184751,4623.108931000001,3895.8614820000003,4154.517293999999,3752.7950200000005,4096.44064,3145.094723,3270.1853539999997,2870.158617,3105.6861719999997,2361.359245,2994.094269,1812.9271780000001,2663.793943,1779.0255780000002,2394.714134,1418.0802019999999,2159.412419,800.1358866,1799.9177920000002,464.1206317,1660.570876,255.73206749999997,1626.2791320000001,211.4008758,713.3627925,172.30565149999998,0.0
5768.22335,4515.309465,5372.370457999999,4511.2555090000005,5176.957955,4161.66968,5123.173172,4128.640455,4337.263153,3773.401653,3526.6969950000002,3408.7336240000004,3140.6372929999998,2978.853073,2525.766685,2015.8461,2219.8800739999997,1720.8342149999999,1511.807257,1397.862442,1495.583859,1336.9139089999999,1438.3591529999999,1249.191236,1243.950576,839.7856103,659.0256529,717.0452554,622.4624478,548.4214721,604.4251501,452.34405999999996,215.59445150000002,32.98760825,0.0
3845.46929,5703.307459000001,3008.536274,5218.219586,2974.093778,4468.0935979999995,2866.221505,4432.117657,2604.967241,3565.754013,2282.247513,3055.218644,2245.771758,2563.977243,1860.4898260000002,2532.671009,1469.7859859999999,2007.345809,1218.760198,1623.502056,1082.781027,1371.801909,985.4366949999999,1233.107859,977.8882980000001,1178.802588,937.6425515000001,692.2367947,733.5457994,519.290603,414.1460236,224.12831119999998,6.933834683,46.75492823,0.0
3754.086144,5651.255684000001,3546.1121780000003,5623.072751,3304.920965,5504.315882,3170.674043,5003.763115,3120.794696,4514.445304,3062.1902,4193.141156000001,2784.7891,3266.598623,2277.390333,2919.685734,1390.742495,2430.945354,1280.049883,1707.3717789999998,1158.176334,1666.501499,1048.9407390000001,1341.659413,680.2177283999999,1084.649103,622.036354,639.7752222,548.8350069,634.9578196,293.71114950000003,488.6102905,140.4521549,35.10579813,0.0
3879.6715329999997,2236.606271,3808.493607,2197.957078,3629.464656,2183.817545,2821.29692,2180.05076,2761.608994,2142.1360489999997,2601.3815329999998,1805.179912,2463.029156,1788.089134,2136.594998,1731.169291,1945.612702,1683.6391059999999,1769.306984,1607.3136869999998,1410.688313,1574.904558,1347.59813,1571.656732,1252.746273,1362.5596970000001,858.2339992999999,1267.1615,559.0716135,722.7014365,328.80663039999996,426.44608480000005,43.31687298,77.1105345,0.0
5516.832538000001,4666.578707,4887.390056,4137.493425,4333.540714,3712.338925,4259.787657,2905.841081,4123.381569,2546.383973,3637.837039,2469.217657,3627.373899,1992.837799,3150.5312489999997,1569.735799,2584.455141,1489.681282,2364.808178,1452.8288029999999,2333.331858,1093.9805880000001,1638.676354,1068.757568,1301.655272,940.7061633,1293.46685,594.4038272999999,1189.326689,513.5401392,617.021159,307.518669,454.70074689999996,71.4350178,0.0
5523.206747,3723.114199,5375.703555,3704.409261,4899.527362,3698.1865119999998,4380.129788,3687.7735759999996,3593.704354,2793.214708,3277.3235489999997,2647.605023,2804.9335530000003,2612.394342,2310.2756640000002,2566.2539699999998,2247.0814,2173.583278,2186.761586,2059.789317,2137.580975,2028.513743,2133.402956,1828.5408530000002,1502.9878099999999,1028.1834939999999,864.2292702,976.5506366000001,823.6214896,799.3178221,816.4689073,366.9781573,536.0948519,269.50656410000005,0.0
3908.718423,4706.618077,3900.205775,4526.815632,3785.3337939999997,3807.4276659999996,3705.034515,3765.6974950000003,3564.5959780000003,3656.799875,3134.726735,2946.66772,2844.178735,2819.297232,2393.382359,2482.173564,2252.8325600000003,1993.5730629999998,2245.341344,1971.172738,2179.637261,1586.637142,1787.069736,1324.212383,1726.831522,1286.410225,1574.272093,1091.207075,1044.7230880000002,802.8262089,488.8424018999999,800.6998202000001,307.17224680000004,539.0755287999999,0.0
3288.060831,4035.907017,3279.8458739999996,3317.703659,2770.358442,3124.189185,2694.8517829999996,2896.395271,2052.560543,2276.33947,2047.533393,1984.94511,1920.391975,1926.613641,1751.783248,1920.792557,1481.75698,1854.0645309999998,1421.538728,1798.713662,997.0842415,1293.89508,928.2889529999999,1037.35591,899.6720736,967.8982679,888.3122743999999,910.2863603,585.1546036000001,857.7773267000001,208.6669358,171.1037853,204.63182609999998,6.8334068960000005,0.0
4597.6324859999995,4882.268211,4574.648058,4810.6243,4493.861847,4490.4547840000005,4299.408883,4276.9931799999995,4270.636141,3904.220872,3632.8366590000005,3574.30824,3074.439198,3499.954907,2486.795394,3254.436527,1776.7302670000001,2791.531861,1516.0508539999998,2772.750495,1434.916449,2674.097906,1063.563396,2232.6246739999997,805.5449752000001,2125.086964,803.3703919,1796.3694679999999,403.2900937,1289.34224,310.38162630000005,665.8327107999999,44.36522623,413.6748454,0.0
3713.900067,3608.24281,3409.9181759999997,3588.7898630000004,2567.992053,3533.263246,2280.6648609999997,3413.018616,2250.310123,2962.3905879999998,1762.5855170000002,2674.760471,1738.011118,2670.015328,1229.861175,2566.645459,1226.4890990000001,2529.499478,922.8028493999999,2441.7071530000003,821.5745226,1991.281489,747.1934194,1936.867109,523.0311931,1420.6750869999998,514.2661637,1413.265027,298.6473245,1385.393023,208.60526000000002,1282.242,106.12045230000001,824.8246642999999,0.0
3306.000254,4225.6944109999995,3230.7835800000003,4038.624742,3166.7467100000003,3798.6685899999998,3126.982527,3750.18154,2769.554034,3258.212831,2746.482741,3052.891209,2738.710012,2406.4695079999997,2180.115687,2313.666894,1915.1075399999997,2001.6748350000003,1840.840657,1544.932043,1582.171158,1489.092845,1228.606394,1308.310034,845.8070848,1034.1666400000001,835.6649122,619.0203041,729.2676821,150.92040269999998,636.3184557999999,109.53407779999999,349.8164708,36.87199368,0.0
5484.685272,4043.370135,5069.272198,3874.2236399999997,4729.436225,3594.232496,4231.325016,2748.498623,4164.282932,2338.6035269999998,3584.2717409999996,2278.98895,2798.864426,2096.83362,2377.0348010000002,1958.923203,2361.092233,1405.074394,2223.6580489999997,1248.957317,1893.048559,731.8606751,1489.266633,626.6530323,1244.0781029999998,616.6467691,1097.35276,353.5870175,968.9538938999999,347.66220089999996,415.557463,188.703922,334.07369689999996,9.030085723,0.0
4326.542415999999,4305.654562,4116.490737,3754.769217,4053.5205090000004,3237.377727,3811.0717310000005,3120.1023809999997,3443.109297,2858.918843,3290.61912,2331.946476,2446.1122,2330.310727,2308.660172,2116.6605489999997,2226.795686,1998.1478399999999,2070.797832,1958.97565,1940.6548739999998,1921.8020329999997,1496.66816,1840.9449489999997,1453.901404,1544.257278,1123.914016,1508.289757,359.8197434,543.5447684999999,324.5531776,413.1345315,59.96765479,159.9201736,0.0
4895.356859,5557.040532,4493.4001149999995,5431.632127000001,4457.6563049999995,5240.365398,3604.163872,5083.859252,3441.4925359999997,4908.544666,2777.2134760000004,4619.745659,2692.172225,4040.9411689999997,2444.579339,3860.240358,2202.782582,3775.872146,1665.641642,3248.698357,1659.723877,2877.689248,1502.8987949999998,2213.258709,1170.2573,1623.625178,609.779324,1471.368784,574.7783802,959.8213904999999,561.0247037,419.0351034,10.92572548,105.6207822,0.0
4956.597238,4143.329806000001,4707.532218,4071.7763210000003,4281.731186999999,4005.137421,4118.280116,3309.533401,3848.1243270000004,3013.2216,3202.20147,2603.795301,3106.005483,2481.748873,2976.096591,2448.67803,2893.3094969999997,2440.841331,2354.870291,2265.94075,2100.373295,1844.4272629999998,1578.445148,1806.312562,1570.457217,1580.738348,774.5051262999999,1569.644494,677.4962538,1380.981679,481.1147711,1216.568149,208.2940455,789.7424421000001,0.0
2431.468038,3562.7402469999997,2021.8252489999998,3512.769069,1590.247826,2930.747068,1421.8834769999999,2479.728608,1134.58767,2478.3090260000004,981.8829370999999,2459.192708,936.2493385,1558.793404,862.8861016000001,1223.629181,844.0449842,1110.748901,834.762436,1110.25084,682.9590337999999,694.2928201000001,542.7789382,557.6467844,530.9990758,547.9315555,372.1585654,311.9779506,308.20158280000004,283.8580214,192.6414737,247.14900719999997,122.56235530000001,241.04566769999997,0.0
2388.463819,4884.6410590000005,2079.35217,4879.803396,2038.361645,4506.917552,1925.0624269999998,4481.421241,1827.765664,4438.633518,1623.2316,4417.172056,1608.368383,4388.48495,1293.868461,4007.591908,929.1022539999999,3942.2556560000003,904.684518,3921.3402049999995,774.9667789,3632.8235409999998,725.2291062999999,3095.941268,600.8404437999999,2246.034201,501.0065521000001,1469.227619,417.5508025,1281.343199,355.52872169999995,898.6077711000001,326.1427176,726.3192811,0.0
3872.710535,2796.826228,3476.6985219999997,2675.123443,3353.075566,2638.429344,3299.541709,2545.2372809999997,2897.0802519999997,2461.7980789999997,2876.066598,2153.619235,1999.908441,1980.2115219999998,1729.2225429999999,1661.561287,1472.064252,1418.148334,1416.5460640000001,974.7483797,847.8449946000001,419.4574546,537.8921234000001,321.561321,367.5103042,308.20873,286.3793002,307.1373483,261.889146,252.43826830000003,232.04137740000002,232.8375881,191.703008,170.5551939,0.0
2304.663686,3516.520447,2199.226163,3360.7813990000004,2178.9082120000003,2613.320424,2176.642093,2573.545771,1558.142131,2342.033316,1517.382239,2270.462423,1469.568716,2216.394596,1243.221442,2054.637281,1223.021143,2043.6882690000002,944.0895830000001,1956.4740160000001,843.1254397,1889.272959,815.9884876,1834.549807,442.0842244,1688.519446,421.95405250000005,1188.868626,326.39473760000004,1108.455971,303.545633,762.3940517999999,194.1730958,11.03698517,0.0
4638.925139,4431.391294,4187.449725,3696.597271,3651.469898,3576.7171359999998,3378.4318770000004,3562.5384670000003,2571.260337,3454.9083100000003,2486.99803,3450.080912,2097.920557,3140.002441,1851.38216,2964.076536,1758.5497940000002,2558.806312,1323.963667,2316.985949,1319.6739,2006.692659,1261.9274269999999,1976.1815629999999,1108.0966,1759.698634,470.83723380000004,1107.917788,470.47160030000003,925.6561531,39.61893849,272.56014889999994,19.33703456,135.5752219,0.0
4795.045839,3025.986533,4752.035855,3023.546937,4452.800274,2965.050245,4177.76445,2236.203281,4073.4162060000003,2170.635143,3804.2136630000005,2081.527955,3259.367324,2071.449943,2629.101233,2004.926167,1955.6249690000002,1583.3591509999999,1936.454882,1565.080937,1839.0444079999997,1337.3562359999999,939.4705651,1265.553612,885.9786652,1206.395086,849.0146235,1190.224166,795.3322262,402.9338515,575.4092181,305.6127068,254.829316,9.947857863,0.0
4213.679062,5094.259595,3875.141044,4458.399299000001,3712.319582,3563.862732,3550.4556039999998,3298.8056469999997,3485.728329,3190.973166,3463.2848299999996,2863.019591,2761.086413,2795.907362,2498.397352,2701.4782219999997,2438.7847620000002,2677.135743,1963.52197,2270.8872,1936.6504899999998,2268.903514,1263.26923,2170.8477399999997,904.2873883,2048.8142390000003,847.8691886,1467.3054300000001,486.833937,663.5862843,413.4197005,427.9885472,168.6415694,101.81030140000001,0.0
